,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
30,-4.203,-4.171,-4.062,-4.057,-4.03,-4.022,-3.944,-3.851,-3.819,-3.733,-3.731,-3.724,-3.711,-3.691,-3.659,-3.657,-3.645,-3.6,-3.593,-3.532
31,-5.374,-5.27,-5.23,-5.153,-5.097,-5.058,-5.046,-5.013,-5.009,-5.009,-4.994,-4.993,-4.961,-4.934,-4.922,-4.893,-4.864,-4.844,-4.806,-4.793
32,-4.618,-4.523,-4.522,-4.507,-4.491,-4.447,-4.429,-4.411,-4.397,-4.374,-4.357,-4.291,-4.276,-4.263,-4.234,-4.198,-4.177,-4.177,-4.148,-4.052
33,-4.629,-4.578,-4.544,-4.491,-4.457,-4.427,-4.406,-4.396,-4.392,-4.386,-4.382,-4.35,-4.315,-4.275,-4.26,-4.25,-4.223,-4.208,-4.158,-4.14
34,-5.75,-5.647,-5.593,-5.591,-5.536,-5.507,-5.486,-5.468,-5.462,-5.452,-5.432,-5.429,-5.413,-5.39,-5.389,-5.348,-5.341,-5.325,-5.285,-5.28
35,-5.314,-5.23,-5.145,-5.108,-5.099,-5.067,-5.056,-5.038,-5.002,-4.998,-4.992,-4.988,-4.937,-4.92,-4.915,-4.897,-4.804,-4.775,-4.767,-4.734
36,-4.622,-4.546,-4.542,-4.473,-4.403,-4.403,-4.356,-4.321,-4.303,-4.297,-4.237,-4.21,-4.205,-4.203,-4.156,-4.1,-4.097,-4.088,-4.076,-4.025
37,-6.104,-5.973,-5.841,-5.804,-5.715,-5.71,-5.684,-5.681,-5.643,-5.638,-5.6,-5.594,-5.518,-5.514,-5.508,-5.48,-5.387,-5.369,-5.348,-5.347
38,-5.191,-5.087,-4.949,-4.919,-4.874,-4.813,-4.737,-4.724,-4.698,-4.697,-4.685,-4.569,-4.567,-4.543,-4.51,-4.501,-4.484,-4.479,-4.478,-4.467
39,-4.577,-4.506,-4.437,-4.387,-4.201,-4.19,-4.133,-4.117,-4.057,-4.016,-4.005,-3.96,-3.947,-3.924,-3.896,-3.893,-3.869,-3.778,-3.77,-3.759
40,-5.581,-5.554,-5.518,-5.509,-5.461,-5.341,-5.286,-5.263,-5.243,-5.239,-5.202,-5.19,-5.166,-5.165,-5.138,-5.076,-5.056,-5.05,-5.018,-4.97
41,-4.821,-4.693,-4.692,-4.644,-4.608,-4.603,-4.592,-4.57,-4.57,-4.434,-4.407,-4.359,-4.332,-4.33,-4.329,-4.319,-4.286,-4.279,-4.253,-4.246
42,-6.634,-5.922,-5.844,-5.841,-5.777,-5.772,-5.714,-5.679,-5.627,-5.602,-5.587,-5.561,-5.496,-5.428,-5.402,-5.396,-5.395,-5.374,-5.331,-5.312
43,-5.279,-5.207,-5.129,-5.057,-5.04,-5.039,-5.028,-5.019,-4.967,-4.879,-4.871,-4.868,-4.844,-4.788,-4.749,-4.722,-4.717,-4.703,-4.675,-4.649
44,-4.865,-4.799,-4.739,-4.724,-4.724,-4.71,-4.684,-4.68,-4.66,-4.648,-4.557,-4.523,-4.508,-4.496,-4.471,-4.451,-4.438,-4.419,-4.391,-4.387
45,-4.861,-4.507,-4.473,-4.373,-4.372,-4.359,-4.232,-4.218,-4.184,-4.174,-4.173,-4.159,-4.138,-4.089,-4.064,-4.03,-3.997,-3.959,-3.943,-3.939
46,-5.754,-5.75,-5.638,-5.496,-5.488,-5.443,-5.408,-5.4,-5.377,-5.362,-5.325,-5.323,-5.287,-5.258,-5.225,-5.207,-5.198,-5.141,-5.076,-5.02
47,-5.824,-5.787,-5.723,-5.557,-5.547,-5.517,-5.511,-5.472,-5.436,-5.419,-5.403,-5.344,-5.337,-5.332,-5.331,-5.311,-5.302,-5.288,-5.24,-5.196
48,-5.859,-5.746,-5.42,-5.074,-5.07,-4.903,-4.835,-4.793,-4.767,-4.741,-4.736,-4.72,-4.714,-4.707,-4.679,-4.661,-4.658,-4.642,-4.639,-4.57
49,-5.546,-5.487,-5.447,-5.348,-5.269,-5.208,-5.201,-5.174,-5.059,-4.992,-4.991,-4.946,-4.905,-4.901,-4.881,-4.857,-4.856,-4.851,-4.833,-4.791
50,-4.892,-4.821,-4.775,-4.754,-4.741,-4.738,-4.722,-4.717,-4.711,-4.674,-4.628,-4.61,-4.575,-4.553,-4.525,-4.497,-4.487,-4.449,-4.444,-4.435
51,-5.259,-5.094,-5.076,-5.07,-5.034,-4.976,-4.913,-4.901,-4.887,-4.787,-4.765,-4.76,-4.742,-4.673,-4.654,-4.639,-4.572,-4.553,-4.538,-4.494
