,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
30,-6.264,-6.15,-5.974,-5.944,-5.922,-5.792,-5.75,-5.653,-5.64,-5.64,-5.638,-5.592,-5.557,-5.537,-5.516,-5.514,-5.466,-5.45,-5.444,-5.405
31,-5.911,-5.523,-5.522,-5.515,-5.441,-5.402,-5.399,-5.393,-5.358,-5.35,-5.306,-5.294,-5.293,-5.269,-5.244,-5.176,-5.164,-5.157,-5.138,-5.111
32,-6.269,-6.244,-6.183,-6.124,-6.104,-6.078,-6.077,-6.075,-6.054,-5.984,-5.969,-5.956,-5.929,-5.928,-5.885,-5.883,-5.857,-5.85,-5.843,-5.833
33,-6.159,-5.861,-5.812,-5.811,-5.791,-5.747,-5.732,-5.693,-5.691,-5.661,-5.606,-5.581,-5.574,-5.563,-5.55,-5.492,-5.404,-5.4,-5.357,-5.344
34,-7.237,-7.187,-7.092,-6.979,-6.852,-6.779,-6.696,-6.678,-6.65,-6.608,-6.528,-6.479,-6.475,-6.454,-6.428,-6.412,-6.409,-6.406,-6.347,-6.321
35,-5.853,-5.702,-5.667,-5.562,-5.494,-5.478,-5.459,-5.418,-5.407,-5.385,-5.375,-5.345,-5.322,-5.311,-5.294,-5.279,-5.257,-5.234,-5.232,-5.171
36,-5.736,-5.73,-5.424,-5.393,-5.317,-5.234,-5.207,-5.164,-5.137,-5.1,-5.062,-4.973,-4.937,-4.915,-4.896,-4.886,-4.87,-4.85,-4.844,-4.804
37,-5.953,-5.877,-5.823,-5.748,-5.661,-5.649,-5.557,-5.533,-5.532,-5.53,-5.491,-5.465,-5.449,-5.446,-5.43,-5.422,-5.407,-5.404,-5.359,-5.281
38,-6.477,-6.457,-6.451,-6.445,-6.383,-6.367,-6.341,-6.314,-6.239,-6.213,-6.21,-6.192,-6.182,-6.147,-6.081,-6.069,-6.066,-6.057,-6.023,-5.969
39,-7.071,-6.935,-6.908,-6.88,-6.863,-6.851,-6.775,-6.739,-6.726,-6.694,-6.568,-6.55,-6.53,-6.516,-6.486,-6.441,-6.433,-6.425,-6.398,-6.352
40,-6.062,-5.987,-5.791,-5.752,-5.739,-5.737,-5.737,-5.727,-5.72,-5.659,-5.656,-5.626,-5.595,-5.588,-5.58,-5.559,-5.542,-5.478,-5.47,-5.399
41,-7.253,-6.906,-6.902,-6.864,-6.847,-6.835,-6.791,-6.779,-6.748,-6.725,-6.692,-6.646,-6.641,-6.62,-6.585,-6.574,-6.552,-6.503,-6.468,-6.43
42,-6.568,-6.455,-6.449,-6.388,-6.343,-6.3,-6.188,-6.182,-6.167,-6.157,-6.112,-6.079,-6.057,-6.039,-6.035,-6.024,-5.999,-5.98,-5.944,-5.911
43,-6.324,-6.298,-6.187,-6.113,-6.032,-6.017,-5.988,-5.984,-5.946,-5.942,-5.907,-5.897,-5.869,-5.866,-5.827,-5.801,-5.786,-5.77,-5.76,-5.722
44,-6.744,-6.672,-6.669,-6.597,-6.584,-6.579,-6.575,-6.558,-6.557,-6.556,-6.441,-6.434,-6.4,-6.385,-6.373,-6.363,-6.353,-6.342,-6.321,-6.287
45,-5.146,-5.122,-5.08,-5.013,-5.007,-4.949,-4.929,-4.919,-4.899,-4.89,-4.855,-4.841,-4.841,-4.833,-4.831,-4.78,-4.754,-4.731,-4.665,-4.657
46,-5.603,-5.361,-5.321,-5.281,-5.188,-5.179,-5.128,-5.074,-5.048,-5.045,-5.035,-5.027,-4.973,-4.938,-4.784,-4.768,-4.758,-4.747,-4.741,-4.722
47,-6.28,-6.197,-6.142,-6.103,-6.072,-6.051,-5.975,-5.975,-5.954,-5.9,-5.865,-5.863,-5.846,-5.834,-5.742,-5.73,-5.724,-5.72,-5.67,-5.667
48,-6.819,-6.814,-6.721,-6.624,-6.546,-6.541,-6.483,-6.481,-6.465,-6.465,-6.414,-6.366,-6.345,-6.342,-6.34,-6.319,-6.309,-6.305,-6.3,-6.295
49,-6.709,-6.541,-6.463,-6.409,-6.294,-6.279,-6.266,-6.265,-6.25,-6.24,-6.203,-6.156,-6.155,-6.128,-6.111,-6.102,-6.053,-5.983,-5.962,-5.912
50,-6.661,-6.212,-6.125,-5.983,-5.941,-5.863,-5.861,-5.836,-5.782,-5.782,-5.777,-5.719,-5.714,-5.711,-5.702,-5.619,-5.617,-5.577,-5.537,-5.524
51,-6.443,-6.407,-6.354,-6.342,-6.338,-6.276,-6.267,-6.262,-6.221,-6.218,-6.171,-6.166,-6.162,-6.101,-6.068,-6.012,-5.995,-5.939,-5.937,-5.928
52,-6.049,-5.698,-5.668,-5.557,-5.54,-5.524,-5.514,-5.504,-5.49,-5.476,-5.472,-5.468,-5.457,-5.424,-5.375,-5.367,-5.359,-5.355,-5.338,-5.335
53,-5.821,-5.71,-5.671,-5.658,-5.614,-5.594,-5.529,-5.521,-5.508,-5.486,-5.476,-5.448,-5.42,-5.33,-5.325,-5.323,-5.322,-5.313,-5.272,-5.27
54,-4.929,-4.865,-4.85,-4.827,-4.811,-4.736,-4.72,-4.71,-4.642,-4.629,-4.612,-4.609,-4.556,-4.542,-4.519,-4.497,-4.494,-4.493,-4.491,-4.426
55,-6.208,-6.085,-6.02,-5.863,-5.818,-5.739,-5.722,-5.707,-5.7,-5.671,-5.663,-5.617,-5.614,-5.598,-5.591,-5.578,-5.568,-5.499,-5.488,-5.442
56,-5.522,-5.335,-5.127,-4.971,-4.942,-4.941,-4.901,-4.84,-4.773,-4.727,-4.669,-4.668,-4.637,-4.588,-4.58,-4.568,-4.554,-4.553,-4.537,-4.436
57,-6.386,-6.279,-6.198,-6.097,-6.09,-6.036,-5.97,-5.927,-5.922,-5.909,-5.892,-5.872,-5.86,-5.853,-5.853,-5.807,-5.797,-5.779,-5.742,-5.693
58,-7.015,-6.982,-6.828,-6.647,-6.632,-6.529,-6.496,-6.488,-6.468,-6.425,-6.41,-6.405,-6.364,-6.349,-6.325,-6.318,-6.299,-6.283,-6.264,-6.248
59,-6.277,-5.798,-5.781,-5.737,-5.724,-5.709,-5.648,-5.584,-5.571,-5.559,-5.533,-5.432,-5.422,-5.379,-5.379,-5.376,-5.376,-5.355,-5.285,-5.232
60,-5.894,-5.492,-5.45,-5.356,-5.33,-5.267,-5.259,-5.215,-5.102,-5.096,-5.067,-5.044,-5.036,-5.035,-5.034,-4.954,-4.878,-4.873,-4.864,-4.777
61,-5.748,-5.726,-5.721,-5.609,-5.528,-5.509,-5.504,-5.421,-5.395,-5.386,-5.341,-5.32,-5.28,-5.276,-5.257,-5.224,-5.186,-5.168,-5.154,-5.05
62,-6.223,-6.123,-5.951,-5.901,-5.878,-5.857,-5.843,-5.802,-5.78,-5.746,-5.738,-5.726,-5.721,-5.646,-5.589,-5.578,-5.543,-5.535,-5.529,-5.522
63,-6.849,-6.493,-6.413,-6.394,-6.383,-6.26,-6.23,-6.184,-6.167,-6.16,-6.135,-6.09,-6.075,-6.062,-6.048,-6.037,-6.02,-5.954,-5.932,-5.842
64,-6.672,-6.519,-6.413,-6.342,-6.158,-6.154,-6.102,-5.978,-5.977,-5.959,-5.95,-5.92,-5.879,-5.85,-5.83,-5.83,-5.805,-5.778,-5.765,-5.552
